county,urban,hhincome,acres,letter,app
County A,0,79681.97754049605,2.1080587527541472,0,0
County A,0,21149.68286285668,3.2667917214134765,0,0
County A,0,159846.26436006185,7.528101289138091,0,0
County A,1,50459.75482422837,0.5340377220823977,1,0
County A,1,77818.78213027936,0.870729134672923,1,0
County A,0,37919.439345286126,2.151595188561657,0,0
County A,1,49341.724521861666,0.14691728204665522,1,0
County A,0,39737.23583698537,3.776098246438722,1,0
County A,0,148866.75564686448,23.201830125029897,0,0
County A,1,102631.84053078087,1.3563740711314374,0,0
County A,0,107513.28908555792,15.28864271238672,0,0
County A,0,93438.29249185957,18.340202586056247,0,0
County A,0,53301.150225034,11.389598261570768,0,0
County A,0,34338.379597773164,1.4058670845767598,0,0
County A,0,61056.20700754694,3.5034666883504566,0,0
County A,0,13586.390007918459,4.363227606971416,0,0
County A,0,76819.81992786446,6.992981718802149,0,0
County A,0,76495.68073416647,4.538790437374489,0,0
County A,0,23888.92097481221,16.005662925875047,0,0
County A,0,15402.278783120777,1.2878115944791368,1,0
County A,0,55729.20240001243,2.4340801981534286,0,0
County A,1,110465.01554879072,0.8645701289995418,0,0
County A,1,27436.109828969547,1.1667766377400979,0,0
County A,0,651565.8359245721,25.361524191758654,0,0
County A,0,103657.55536106502,9.340503131776698,1,0
County A,0,291323.3263059707,3.3362069172981763,0,0
County A,0,30333.959958037747,7.242230442451246,0,0
County A,0,81240.96719463158,50.78169200261143,1,0
County A,0,52602.52591236189,2.6247784380363544,1,0
County A,0,116389.68896354896,3.2578088558343348,0,0
County A,1,81058.56724831158,1.2938413440988188,1,0
County A,0,190654.90271944844,9.584073717865637,0,0
County A,0,101256.51832066523,10.724915353927633,1,0
County A,0,30391.007894341903,2.3962263489597824,0,0
County A,0,245649.51841375785,3.781937381580359,0,0
County A,0,39518.92902250752,5.169457759599425,0,0
County A,0,40912.03192550919,1.1735317597275243,0,0
County A,0,7124.572025728192,7.499111412647278,0,0
County A,0,24739.574143244427,4.599687774744451,1,0
County A,0,50270.247242279205,7.13101404092527,0,0
County A,0,729731.4114044856,5.621467378425607,0,0
County A,0,45646.38380673211,7.651108835013978,0,0
County A,0,20828.19751927689,11.730154953702561,0,0
County A,0,97853.6095638642,20.46275884042413,1,0
County A,0,26924.066026121098,5.013301708783411,1,0
County A,0,13016.64733481609,3.5141020169293227,0,0
County A,0,69955.0813692113,5.8520586281678035,0,0
County A,0,67888.34891667555,1.8992789730875477,0,0
County A,0,206039.63791034627,8.754057216284885,0,0
County A,1,46178.35616269683,0.39224602961975846,0,0
County A,1,249205.5027277181,1.4371837663316185,0,0
County A,0,44546.88382657559,4.63636048747789,0,0
County A,0,20729.48325279461,1.624559911865174,1,0
County A,1,49549.133858029214,2.9199177849295332,1,0
County A,1,43734.15204006748,2.603831995345427,1,0
County A,0,344832.14540836395,4.423967719620061,0,0
County A,1,31243.315140772494,0.06305669878430971,0,0
County A,0,131157.55892309625,6.6048410572441245,0,0
County A,0,53365.32782102059,6.840070962030813,0,0
County A,0,362658.90373159974,42.54075965476899,0,0
County A,0,54570.09767950687,3.428937796788835,0,0
County A,0,132752.45009672464,38.111426470082115,0,0
County A,0,73890.46128600743,16.398096091603254,0,0
County A,0,117159.41882414173,30.848587649410145,0,0
County A,0,119702.87105890285,18.55961627246266,0,0
County A,1,16032.83699080907,0.36532880447252564,1,0
County A,0,147440.39069814057,12.48518179874055,0,0
County A,0,59337.84466096499,18.131878449512797,0,0
County A,0,34739.1817937881,25.975061801604255,0,0
County A,1,46979.30093099344,2.82128762929001,0,0
County A,0,532697.6929622041,9.42083187246265,1,1
County A,0,74493.75737102848,2.4356306423359944,1,0
County A,0,71730.63267411158,3.9584731983695,1,0
County A,0,98922.31890132221,5.5105135547365185,0,0
County A,0,139417.20397060993,19.43038626074162,1,0
County A,0,28160.088307885107,4.1138817009156705,1,1
County A,0,71829.79260255549,2.211283509771078,0,0
County A,0,44684.22474118535,19.414034553215266,0,0
County A,0,43268.26852457084,2.484000295059308,0,0
County A,0,36681.219721645066,6.448726887350555,0,0
County A,0,132085.14740983283,3.1257501046252325,0,0
County A,0,126292.01457026368,3.68997508926797,0,0
County A,0,51578.90109764143,49.96042704928139,1,0
County A,0,131247.15271444066,34.910769224307955,0,0
County A,0,51830.763378756754,43.15479420674978,0,0
County A,0,76018.07615141387,6.643566137011912,0,0
County A,1,18503.252275963612,1.2094767077657307,1,0
County A,0,125753.40434994054,9.88779966829975,0,0
County A,0,66101.24904203914,2.3738474479500216,0,0
County A,0,40260.92483270673,5.6551433363985275,1,0
County A,1,34219.88229028634,1.0511850457804943,0,0
County A,0,59148.56957155015,8.86396459019859,0,0
County A,0,637727.0763540075,3.9027034453284606,0,0
County A,0,160194.72666200608,16.45822362746351,0,0
County A,0,122665.94236475967,3.2841212330407257,0,0
County A,0,273448.5787710603,0.7070365682035864,0,0
County A,0,163957.787277904,11.944779347552316,0,0
County A,0,13777.694493849118,2.3539001830877435,0,0
County A,1,97781.74313165077,2.145258485962723,1,0
County A,0,19452.449626095975,4.930994623782314,0,0
County A,1,10701.924842264943,3.5000338518922693,0,0
County A,0,152134.87317410883,1.8998739790550694,1,0
County A,1,60600.45719900845,1.335271673349768,0,0
County A,0,79536.62009126188,2.79528332902656,0,0
County A,0,103950.75241038349,2.992408621554853,0,0
County A,0,7597.426732435432,7.997015848517328,0,0
County A,0,29349.69598066327,6.906406218703284,0,0
County A,0,37514.733217676854,36.80883929759106,0,0
County A,0,284868.9695228998,7.759342807886524,1,0
County A,0,440993.0920759018,0.5874203210230304,0,0
County A,0,106812.50364388364,1.5897174397438858,0,0
County A,0,90127.48473548918,16.12908414807145,0,0
County A,0,89498.6076223281,61.082813737154844,0,0
County A,1,13708.361619114346,0.2200019430275992,1,0
County A,0,26626.68931662158,3.1567205574082995,0,0
County A,0,162898.53612925104,4.9163411209637005,0,0
County A,0,477857.03748698055,25.896039962579255,0,0
County A,1,18764.939973286877,0.18402226652949732,1,0
County A,0,97097.49153806944,7.684235570418732,0,0
County A,0,59465.323630986386,16.904786263223066,1,0
County A,0,139966.15706417768,9.16826545364693,0,0
County A,0,187572.73082172815,9.687893578889279,0,0
County A,0,358902.5205327149,10.459644315850529,0,0
County A,0,196159.78315689068,10.916088721450578,1,1
County A,0,67327.22699624326,22.539590992466735,1,0
County A,0,195536.5560625659,15.809321491202217,0,0
County A,0,25913.695388931512,3.160417180462633,0,0
County A,0,123135.91434451459,3.3622425375807983,0,0
County A,0,320285.3972017541,6.552807282342872,0,0
County A,0,66715.47036483005,1.5545537733696115,0,0
County A,0,88825.91248701436,8.562562962726979,0,0
County A,0,30697.540789540755,9.311925457467574,0,0
County A,0,89566.29632417629,9.060678405174395,0,0
County A,0,43309.997035942186,2.553064129758294,0,0
County A,0,35529.966226313685,1.576055018109433,0,0
County A,0,46375.0830030763,13.40526431356411,0,0
County A,0,17525.612946395144,1.2006312737047158,0,0
County A,0,41322.001432938385,55.77855149249719,0,0
County A,0,265610.4743715905,3.2220140219930014,0,0
County A,0,19881.391669937933,1.8318857621826643,0,0
County A,0,38701.84579239486,2.4854019038914688,0,0
County A,0,69126.19381166573,21.142401096473634,0,0
County A,0,122076.68788390397,2.1992071061153555,0,0
County A,0,40613.832192227725,7.81849315414009,0,0
County A,0,31947.216942931085,4.787223823334905,0,0
County A,0,86516.45428786117,32.18148421964617,0,0
County A,0,56461.27105020365,4.881212178942498,0,0
County A,1,136881.1149266863,1.0672323269558588,1,0
County A,0,103290.13406944215,1.465772408248293,0,0
County A,0,321568.5308701598,14.219676840618833,0,0
County A,0,71906.330665897,4.111006475958137,0,0
County A,0,103206.28319949593,14.017498383687153,1,0
County A,1,34513.62204358751,0.4824791593500433,1,0
County A,0,250968.35384427095,10.265337108866879,0,0
County A,0,104554.58575846304,6.606812335574209,0,1
County A,0,195058.91964492475,5.42919469031562,0,0
County A,0,140587.32954764238,1.7216635063086954,0,0
County A,0,158629.1684550163,14.795160360651083,0,0
County A,0,13384.93086729276,2.6239660406558576,0,0
County A,0,78580.31435113466,6.401075968294206,0,0
County A,0,53046.17427073329,2.1010424825694813,0,0
County A,0,463567.8526513564,17.163931233329595,0,0
County A,0,139422.68362720904,7.84099013585273,0,0
County A,1,111392.17436747706,3.0759090107405695,1,0
County A,1,83774.74759604249,0.23631320982592063,1,0
County A,0,51393.034746141064,1.668783696713977,1,0
County A,1,8010.54036305634,1.0969928337011357,1,0
County A,0,261137.16111212442,3.563610124132046,0,0
County A,0,19000.98354776401,2.0697101017602724,0,0
County A,0,98094.48660263141,26.50852225825266,1,0
County A,0,89492.77227114855,37.64152441072358,0,0
County A,0,69074.83630947498,2.752593281136121,0,0
County A,0,27818.03774855627,7.134838329913922,0,0
County A,1,61084.78579023142,0.14869755568797038,1,0
County A,0,65619.115403002,2.882108635396041,0,0
County A,0,193715.39381515328,10.415593010738414,0,0
County A,0,59722.00070187192,1.5834379975785637,0,0
County A,0,601984.9486510865,0.7838318555871712,0,0
County A,0,221840.57647075073,1.949694768155566,0,0
County A,0,327777.1151370196,25.660526992868213,0,0
County A,0,291208.1793085542,6.284146169501548,0,0
County A,0,40288.598302126375,3.1560593197430213,0,0
County A,0,72968.0304181151,8.246288841135227,0,0
County A,1,18085.274690115333,0.8535519595568557,0,0
County A,0,213609.33655445944,9.966353522864855,0,0
County A,0,38446.0031631443,5.8490941921995985,1,0
County A,0,22861.945645037882,29.579420312521382,0,0
County A,0,35393.4757750829,5.380193509338909,0,0
County A,0,39321.77085127442,2.886249674696322,0,0
County A,0,134635.57897912932,4.5075256251963784,0,0
County A,0,46320.078921061366,12.267073437940565,1,0
County A,0,36732.95480184654,3.7525717199268813,1,0
County A,0,77052.35119380055,89.97192275667503,0,0
County A,0,153523.44275944546,4.465878095160757,0,0
County A,0,303998.54790132167,15.876363868689998,0,0
County A,0,221432.04891486868,1.5018190545716237,1,0
County A,0,75368.30998625161,4.784430074327319,0,0
County A,0,188543.16846232952,9.237809136300793,0,0
County A,0,132946.96668749634,3.453848106818163,0,0
County A,0,267271.15262616856,0.8349979258698881,0,0
County A,1,330932.7374149856,1.1423158614598774,1,0
County A,0,86458.43912669629,3.0789847878703758,0,0
County A,1,23395.92727606536,0.34897394385563846,1,0
County A,0,148418.2981659677,44.833990450261005,0,0
County A,0,248336.67356660523,9.380851174538634,0,0
County A,0,109640.3125078579,12.878273156748582,0,0
County A,1,18584.726117581748,0.5014382698065367,0,0
County A,0,45351.98258805865,2.6629131050984305,1,0
County A,0,94859.91833944197,6.333668356059054,0,0
County A,0,48350.09533267056,2.2099212027609867,0,0
County A,0,164202.0047916517,2.2828001222585907,0,0
County A,0,113304.46589546956,13.186582134031388,0,1
County A,1,296644.45547482814,0.4757388577840231,1,0
County A,0,85350.03204457497,10.740142657831626,0,0
County A,0,23173.3751817996,47.85539370250116,0,0
County A,0,35996.854619365076,16.650341681529213,1,0
County A,0,6180.4770195936,14.615383935612554,0,0
County A,1,90333.65668479918,0.28214457620284,0,0
County A,0,138058.94466791255,10.604692678950759,0,0
County A,1,15187.597610728862,2.9620921906225486,1,0
County A,0,42347.80868293052,5.298204877620873,0,0
County A,1,62638.495012180356,0.20990554309462497,0,0
County A,0,45338.35116299493,0.31898900937179653,0,0
County A,0,198097.43966656827,1.1057454891300644,0,0
County A,0,99781.70889178984,24.295852793442048,0,0
County A,0,106390.3969840635,4.212320992242074,0,0
County A,0,138448.41633598987,6.2314466222777805,0,0
County A,0,27604.02054882953,5.662336594714939,0,0
County A,0,99061.93984136247,5.8605934680875595,0,0
County A,0,49445.485623693006,3.4012667525399776,0,0
County A,0,48100.86493075376,5.5017857124145655,0,0
County A,0,127177.8726764573,26.1419244525932,0,0
County A,0,45048.17715332847,3.7775967625274327,0,0
County A,0,54089.22660415254,6.415693823885895,0,0
County A,0,25173.971754838156,3.4314378617789236,0,0
County A,1,86823.3845922608,1.5787519764157787,1,0
County A,1,65497.99719226446,2.1658254507350394,1,0
County A,1,56329.575954311986,0.3331270336727894,0,0
County A,0,14916.125012016739,1.3503842592927806,1,0
County A,1,62991.72546663031,0.6286136153288674,1,0
County A,0,96495.64099063083,4.742548771215761,1,0
County A,0,510979.025909785,12.350258936102565,0,0
County A,0,250744.7315598262,21.167025390434688,0,0
County A,0,92610.04289900046,37.72619052907674,0,1
County A,1,23129.66521783546,0.12761186826613907,1,0
County A,0,47619.683354496025,36.55120468655329,1,0
County A,0,45348.95022554492,12.929991863605023,0,0
County A,0,14603.26741405651,6.268811710166829,0,0
County A,0,43219.73704137105,11.451549795753072,0,0
County A,0,327161.9726645552,3.4118809750238492,1,1
County A,0,78986.07480452106,2.938332135814418,0,0
County A,0,60116.815115714504,1.842920684642327,0,0
County A,1,131248.4493523253,1.4551096419686993,1,0
County A,1,18046.540965262026,1.2784756063926452,1,0
County A,0,332674.99082104827,1.377458613348268,0,0
County A,0,176792.57208472505,3.5559759554837798,0,0
County A,0,300590.8285675666,5.6745836275838375,0,0
County A,0,45316.15252175117,22.132883182269197,0,0
County A,0,83004.62011657913,1.3263540463898964,0,0
County A,0,24876.768917174322,11.563777492512472,0,0
County A,0,156621.73386007818,1.2848565399552965,0,0
County A,0,60767.53435991766,3.759048121511112,0,0
County A,0,119888.52453220548,2.032332507495799,0,0
County A,0,85083.80024066579,23.601566361005013,0,0
County A,1,200261.92203415371,1.6078266975689899,0,0
County A,1,124084.08726812016,0.6340300789995872,1,0
County A,0,269808.47202598385,2.3196518542740607,0,0
County A,0,482454.5555499615,5.2725639485453435,0,0
County A,1,60175.606646892076,1.537744901649465,1,0
County A,0,10303.698401469594,7.938373111802066,0,0
County A,0,33188.176890643204,12.048430133361865,0,0
County A,0,143076.91974152645,3.5648081358396144,0,0
County A,0,89503.48310041548,2.1379006846802113,0,0
County A,0,149756.00635903972,15.906999594857103,0,0
County A,0,213305.9307783704,2.3989715217841527,0,0
County A,1,213945.43251280332,2.121799335046143,0,0
County A,0,29248.62395556866,6.847531556559506,0,0
County A,0,176823.79665988206,2.6718677051173985,0,0
County A,0,10717.433741054758,0.7437774386439585,0,0
County A,0,32907.24798346014,20.761793586367816,0,0
County A,0,63452.76068586895,2.0039251372032463,0,0
County A,0,28631.325751613385,2.4519242458137147,0,0
County A,0,24993.48669379606,7.118866630011786,0,0
County A,0,235821.60564913027,9.134721677955785,0,0
County A,0,38012.47956684477,6.015174781355757,0,0
County A,0,2397031.654452049,21.489771277663806,0,0
County A,1,16793.744006018493,0.1321727156730384,0,0
County A,0,154720.18346669248,4.486428258417736,0,0
County A,0,83257.90258837616,16.15470260503086,0,0
County A,0,60542.51301968989,5.016251541067748,0,0
County A,0,118317.19659381309,16.859578528995897,0,0
County A,0,159002.20213228135,15.417591848111007,0,0
County A,0,37407.332778006225,3.1417433514094997,0,0
County A,0,84191.15627214948,0.9160917176153754,0,0
County A,0,32157.630937372076,0.35560921716337474,0,0
County A,0,342296.8650086138,4.422773708353474,0,0
County A,0,59614.95602533736,4.012112494778439,0,0
County A,1,55050.11895466133,0.44986356763914465,0,0
County A,0,52008.35533640013,1.5678428789276357,0,0
County A,1,77793.79557720447,0.33399232418889163,1,0
County A,0,44332.835545880196,2.6014479221842546,0,0
County A,1,18411.80984882987,0.7827881616347592,0,0
County A,0,41799.657896310135,4.045257578628282,0,0
County A,0,94437.16197393609,8.359267342298832,0,0
County A,0,114224.45776336292,11.983435224748565,1,1
County A,0,307887.12836487865,3.3053543164087786,0,0
County A,1,11678.125221839202,0.4189225852222433,0,0
County A,0,136319.3720678885,11.165416228186524,0,0
County A,0,8301.868843821212,12.47160101014441,0,0
County A,0,104659.35992492561,53.97943640638458,1,1
County A,0,129146.68517850805,7.270267376769867,0,0
County A,0,92981.21181570954,10.569931074873447,0,0
County A,1,227302.44870378025,1.3798254283927907,0,0
County A,0,1285063.9935615815,23.10536179748532,0,0
County A,0,29345.96176396764,14.65472978294008,0,0
County A,0,20385.85352733406,14.870911954400146,0,0
County A,0,80169.11029568125,27.641810291191767,0,0
County A,0,22768.7726708643,2.03935438277496,0,0
County A,0,26981.917404036132,1.4409708424852699,1,0
County A,0,49000.2205253273,10.364124801398848,0,0
County A,0,182434.7500360699,13.739176915129873,0,0
County A,0,36249.04355033791,1.5578973246775953,0,0
County A,1,24564.96935898028,0.204116357087705,0,0
County A,0,129192.25622032426,5.027138120432183,0,0
County A,0,33194.78332824978,1.0067605420576824,1,0
County A,0,107974.84769407229,5.882436172950387,0,0
County A,0,263629.8702623238,26.96012739652896,0,0
County A,0,138500.92716051472,2.5912312454437814,0,0
County A,0,28917.154400630017,6.306032968244264,0,0
County A,1,66292.76820272759,0.120704055127442,0,0
County A,1,69422.30969952226,0.1914107141214828,1,0
County A,0,35504.74118369293,4.890062056440279,0,0
County A,1,4598.507877949821,1.379510780507748,0,0
County A,1,30136.488782200962,1.154359350581419,0,0
County A,0,51194.44777465071,3.5605725773505226,0,0
County A,0,49727.904663285764,0.8071174522874454,0,0
County A,1,106486.71751934143,0.5577532383095904,0,0
County A,0,57962.928429336425,2.232739095883173,0,0
County A,0,95548.46918883956,7.831085423922694,0,0
County A,0,320978.5716300428,0.6532391368433477,1,0
County A,0,14279.121434221566,29.85501299899852,0,0
County A,0,193754.44147352796,3.2946939914908007,1,0
County A,0,66563.53003823487,7.425789220272936,0,0
County A,0,68355.51240706036,16.798145446377784,0,0
County A,0,106417.96989516499,5.667170802075105,1,1
County A,0,211848.52837711453,3.683677969274172,0,0
County A,1,255178.19992800485,0.3842547966895077,1,0
County A,0,108719.76505471877,5.095716344431565,0,0
County A,0,25987.47854768592,4.331138400933218,0,0
County A,0,324829.3391826072,2.174448996061383,0,0
County A,0,206906.898979172,27.602221810181888,0,0
County A,0,297087.4874658134,0.8214176909920887,0,0
County A,0,233836.581916869,5.781751623185581,0,0
County A,0,45276.498446434576,3.1406100689282757,0,0
County A,0,21724.933597171013,31.83630724053141,0,0
County A,0,17909.54229176531,29.606489416730938,0,0
County A,0,101901.12594312703,10.512850030825867,0,0
County A,0,32419.624716673476,2.5064341659018763,0,0
County A,1,9563.013728113103,0.5645812466776533,1,0
County A,0,163743.68059965555,39.102034145568034,1,0
County A,0,21396.90776295006,6.693783584030967,0,0
County A,0,1264715.499718687,8.21830206813537,1,0
County A,0,8871.190494427441,4.283437745100656,0,0
County A,0,87282.28620348,1.009700450703409,0,0
County A,0,40607.57463495539,5.2958738586151615,0,0
County A,0,46277.895624986515,6.9520878824834496,0,0
County A,0,214816.68801096446,0.9870705856976267,0,0
County A,1,90707.62527167484,1.6235254655443019,0,0
County A,1,113958.17829024204,0.3089999220333376,0,0
County A,0,93461.99852302128,4.974705976507863,0,0
County A,0,55657.30944668498,11.766998918295878,0,0
County A,0,337059.7744842704,10.591210919582709,0,0
County A,0,155522.79824420475,1.3561778722937852,0,0
County A,0,73002.16616812079,3.537700659641936,0,0
County A,0,19696.718842698854,20.371086988492795,0,0
County A,0,80607.17499498361,1.0895443007772254,1,0
County A,0,296179.24796166626,1.6779170024737897,0,0
County A,1,59087.58630341452,0.5879694721584645,0,0
County A,1,56643.03338205975,0.3786716907701181,1,0
County A,0,109522.94481650168,0.8153937610707012,0,0
County A,0,104921.3372494332,5.332757100570016,0,0
County A,0,53622.7452205435,12.662671614642894,0,0
County A,0,52150.53318232539,55.45681093652852,0,0
County A,0,60002.20421904349,1.019038170750968,0,0
County A,0,159722.44692154424,6.6161004620273305,0,0
County A,0,526089.7986104891,4.496677016414636,0,0
County A,1,43169.85911234966,0.7454346342799123,1,0
County A,1,67142.12652304006,0.9671620175162133,0,0
County A,1,20957.35048338653,1.3705322314422557,0,0
County A,0,205377.6809252739,3.6837374964279554,0,0
County A,0,126970.90422346114,3.6685348289561066,0,0
County A,0,418148.9174039858,0.7595109998891175,1,0
County A,1,45472.232266287516,0.08312678969744894,1,0
County A,1,170582.77040768904,0.34741031262287025,0,0
County A,1,29398.93525293244,0.2579456202226655,1,0
County A,0,171389.05570593808,7.312551521233975,0,0
County A,0,76802.30168811396,5.855465431433027,0,0
County A,1,42852.49061788947,0.606222389414988,1,0
County A,0,306143.5462601295,22.536743906233287,0,1
County A,0,187934.81815574525,12.727479114849796,0,0
County A,0,57066.593986328306,2.648301478907807,0,0
County A,1,37232.62450745268,0.3012239855410359,1,0
County A,0,15620.124784289224,2.76550704086139,0,0
County A,1,52124.45544241768,0.32643185673655517,1,0
County A,0,124312.06500622566,7.778446321671408,0,0
County A,0,345129.02136523067,8.724406894098344,0,0
County A,0,447125.71548401547,4.30912168231658,0,0
County A,1,22594.2696514382,0.6344729846801517,0,0
County A,0,22971.732766736597,6.803163808339489,0,0
County A,0,177228.01296050113,4.396113854223461,0,0
County A,0,130151.89425635313,16.928421025285104,0,0
County A,1,23869.366457756154,0.9403296612192668,1,0
County A,1,29022.485071410974,0.48443063096270084,1,0
County A,0,80538.53540299625,8.050757483665027,0,0
County A,0,37767.645385140815,1.5443080988950915,0,0
County A,0,313439.6763962806,1.1410425203034051,0,0
County A,1,73517.28030860724,0.905122247046947,1,0
County A,0,529606.3758467245,4.077850566952116,1,0
County A,0,282432.5762246302,7.401597682518486,0,0
County A,0,77943.18471887814,8.467268091910594,0,0
County A,1,9686.683419569878,1.0445957733020033,1,0
County A,0,212352.09109819512,4.053404577230877,0,0
County A,1,57750.55115354043,1.2973685011034264,0,0
County A,0,62081.7980490946,3.0013137682962334,0,0
County A,0,234827.72332844886,13.135135126802169,0,0
County A,0,26565.51559387308,1.0393714008394612,0,0
County A,0,26705.061553297535,3.4732158761617886,1,1
County A,0,336857.9336856819,15.795556582536403,0,0
County A,1,194396.87540124846,0.5490578978820942,1,0
County A,0,140386.28271800626,1.319177375090765,0,0
County A,0,123807.22607887578,3.5079318122950167,0,0
County A,1,99848.44937447438,0.9083823302659603,0,0
County A,0,61090.76104196577,0.8273948761933821,0,0
County A,0,43964.80119219632,6.957198833417049,0,0
County A,0,274839.77770389343,5.484457834250248,0,0
County A,1,52884.40611676701,0.4738943314204543,0,0
County A,0,24305.934751156346,44.681585336235806,0,0
County A,1,92795.06701792844,0.21759791506708298,0,0
County A,0,34990.28478549743,4.991479969397335,0,0
County A,0,68000.81844202119,5.426847487858116,1,0
County A,0,139726.5346439902,13.639058849211647,0,0
County A,1,47136.4076371763,0.317067170150783,0,0
County A,0,9211.683748923395,4.499976774396262,0,1
County A,0,17281.11592461999,4.6688060247488385,0,0
County A,0,103995.00239041969,16.269319573576748,0,0
County A,1,25295.12409078004,0.30429320864664294,1,0
County A,1,44804.531991165335,0.42829522425977135,1,0
County A,0,16478.099662677207,4.501633549410012,0,0
County A,0,449691.1882047298,6.108157243514761,0,0
County A,1,192976.70851382802,1.2293988101878461,0,0
County B,0,137104.25693878377,14.275993433429063,0,0
County B,1,56938.58021795738,2.9501098700895434,0,0
County B,0,107025.96374535678,1.1782757362451985,0,0
County B,0,241962.39619127754,2.037507751712062,0,0
County B,1,44475.986649802086,1.0276682631389156,0,0
County B,1,55786.328690493574,0.45914507205298455,0,0
County B,1,40603.98814714914,0.11519879134473872,0,0
County B,0,159981.6368463508,53.08501905458221,1,0
County B,1,10574.597441757021,0.7763180340677973,0,0
County B,1,5783.215507355333,1.435578208959213,1,0
County B,1,38838.89411155911,0.9987436933426985,0,0
County B,1,5547.298181234791,2.2621646788532357,0,0
County B,1,25595.040738905114,0.1908624649753166,0,0
County B,0,48247.84746974309,7.50224345081825,0,0
County B,1,28004.544442638147,2.8374875042059804,0,0
County B,0,197358.88584439427,4.763741825879288,0,0
County B,0,16125.702616182685,4.915607322188187,0,0
County B,1,19400.55262543325,0.40523103768920665,0,0
County B,0,558010.6608060824,4.405278435539101,0,0
County B,0,95943.44989891368,1.2952776351796114,1,0
County B,1,112852.90467940815,0.11367477912352822,0,0
County B,0,40482.88368827629,0.9589701689455554,0,0
County B,1,100453.26646847672,1.0447848958558392,0,0
County B,1,512758.8708303213,2.2571184647672595,0,0
County B,1,48394.601873755004,0.6469643046043487,0,0
County B,0,265534.2906652994,1.808925242371281,0,0
County B,0,339427.8515088243,20.165827129577917,0,0
County B,1,4558.720688488365,0.15230789131398056,0,0
County B,0,69453.09171820014,9.60027202179081,0,0
County B,0,134920.1621595755,5.404327051556343,1,0
County B,0,71277.42674241094,0.6038022798412731,0,0
County B,1,127877.18819772913,0.23385384574983384,1,0
County B,1,33210.151312252405,0.34815088015772716,0,0
County B,1,33703.07765418521,0.56903668497222,0,0
County B,1,32967.01967880763,0.48235795673531956,0,0
County B,1,50944.97833782637,0.8338390746644406,0,0
County B,1,22428.803116307,0.3363491005688306,0,0
County B,0,117554.87203774649,11.725692651241122,0,0
County B,0,59728.95646369983,29.928547265345426,0,0
County B,1,30070.179754049725,0.7745985609340482,1,0
County B,1,116634.10495514778,1.2206213095065495,0,0
County B,0,42496.383000487476,28.211669843578594,1,0
County B,0,34139.28811675338,60.611129820396826,0,0
County B,1,30078.770867701565,0.6315633740329035,0,0
County B,1,55470.32946690595,0.3294104002498494,0,0
County B,1,43176.36642662826,0.04283293715372105,0,0
County B,1,30636.056396957178,0.09472554934341708,0,0
County B,0,49214.72033605636,2.920474264719486,0,0
County B,0,29434.317601997765,2.312458183982551,0,0
County B,1,298498.9653661683,0.07195266206712855,0,0
County B,0,112712.48167957512,4.118704773424599,0,0
County B,1,55029.968761361924,0.16354460536727955,0,0
County B,1,54683.36041357281,1.5026284065649467,0,0
County B,1,37320.81015662399,0.4161415529124915,0,0
County B,0,62885.75250379837,12.449399933331444,1,0
County B,1,373414.33829788765,4.800811679727661,0,0
County B,1,43558.3762820985,0.3216890392099719,1,0
County B,0,23985.69839412325,1.2850635522591476,1,0
County B,0,43185.71036417179,2.2264889533580408,0,0
County B,0,134110.8095154006,34.51000542777845,0,0
County B,0,150653.52896461688,10.204253357262916,0,0
County B,1,14944.089435971644,1.4082258064492026,0,0
County B,1,26939.235207438953,1.3843175590475227,0,0
County B,1,158495.11320287638,4.2134263044574265,0,0
County B,1,35903.38433135601,0.2732508968913982,0,0
County B,1,118712.21244943609,0.4875237337085533,0,0
County B,1,110212.38161219806,0.35330454567943304,0,0
County B,0,394996.3880280511,1.687387794287604,0,0
County B,1,164426.32340334388,0.31072754005587744,0,0
County B,1,107477.84654171206,0.6423570847390017,0,0
County B,1,161043.13157900042,0.5978061899509788,0,0
County B,0,43433.68968128257,7.564584996971381,0,0
County B,0,56633.02045906038,7.032090348167168,0,0
County B,1,165060.03282969102,1.776940929936239,0,0
County B,1,154504.97906548245,0.511350159176094,0,0
County B,1,9398.397530390697,0.13198277123443922,1,0
County B,1,33181.01298010212,1.6623352597714398,0,0
County B,0,636862.6720110239,17.803753842468872,0,0
County B,0,34119.92023694643,13.606368992533218,0,0
County B,0,30210.053378311935,6.741042339827933,0,0
County B,0,83571.32363827535,7.013828203288124,0,0
County B,1,33893.754226369056,1.0366468396878046,0,0
County B,0,64397.637499998935,2.3248777369100933,0,0
County B,0,26884.551872424498,15.89351229664875,0,0
County B,1,31587.40730115154,0.08975326234201299,0,0
County B,1,12695.760296557432,0.37985307454613404,0,0
County B,1,34264.206399957024,1.4944785398623655,0,0
County B,0,288526.0487341566,13.420086204079661,1,0
County B,0,41435.414944922464,2.112350488274812,0,0
County B,1,35683.03620141144,0.4288291306144175,0,0
County B,1,186852.79545600052,0.12427992138508674,0,0
County B,0,73499.28527815639,5.965216606638033,0,0
County B,0,46867.99249606262,6.002092096673419,0,0
County B,0,138600.73714105543,27.053463293304095,0,0
County B,1,42319.37645227205,0.38314553611726365,0,0
County B,0,68059.49682416639,13.286274237780454,0,0
County B,0,66479.26726094734,4.568803124458591,0,0
County B,0,138318.34763351665,6.918239159550656,0,0
County B,1,267095.0880188635,3.0838977657617206,0,0
